Meter Sequential - Variable Length - CSV kWh - Electricity
Report Date,08/06/23 00:00:00
Report Run Date,08/06/23 09:05:45
Company Name,GS - Opco Angel 1 Limited
Reporting Set,HH 1200010232050 - K19TB01223
Meters in Reporting Set,1

Company Name,Site Name,Online Meter Name,MPAN,Meter ID,Type,Est,Date,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,00:00
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,20/12/22,81.520,79.055,78.585,78.975,79.315,82.380,77.735,81.075,77.495,71.545,82.365,85.590,85.255,89.600,92.585,96.215,94.450,100.795,101.785,91.395,56.040,58.355,58.355,53.685,51.450,46.030,47.757,45.338,46.624,51.200,55.715,57.040,52.860,56.505,62.895,60.815,55.275,60.270,62.410,65.575,63.695,65.885,68.045,72.045,75.490,74.835,77.345,74.570
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,21/12/22,69.180,64.675,66.925,65.185,69.095,63.375,65.305,63.865,68.000,64.485,76.860,76.980,78.635,80.980,90.675,100.925,102.605,107.010,109.880,95.945,63.595,61.640,58.195,53.870,49.517,49.735,54.315,52.225,49.658,48.884,53.110,56.520,49.999,54.400,58.205,58.670,52.690,58.515,60.755,67.285,69.890,68.575,71.940,77.010,79.400,78.495,72.140,75.165
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,22/12/22,69.350,62.975,59.155,60.425,61.695,62.590,62.185,60.960,59.145,57.525,70.840,78.510,75.020,75.790,82.520,88.815,92.190,94.390,97.650,86.790,58.675,61.325,58.895,58.220,48.027,48.256,48.224,46.970,53.395,57.060,57.615,54.270,51.650,57.020,58.690,59.490,53.670,64.045,64.355,68.565,72.655,82.780,79.150,71.225,71.210,70.365,64.655,68.505
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,23/12/22,66.935,61.325,59.815,56.035,57.680,60.860,61.865,62.400,65.540,65.305,71.730,79.790,75.480,77.300,83.095,83.995,93.935,89.630,88.430,86.455,62.480,59.995,61.615,59.470,49.955,47.168,52.330,46.237,49.709,54.240,52.005,56.050,53.270,53.970,60.820,61.060,51.170,54.365,61.055,63.840,66.140,68.965,70.050,75.540,72.125,70.620,68.765,74.045
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,24/12/22,74.085,77.790,77.415,73.230,67.105,67.320,62.260,64.430,62.625,56.470,63.340,80.495,79.580,85.110,82.740,89.760,96.245,100.435,98.700,85.970,59.075,56.825,53.280,56.670,50.560,51.355,50.545,50.505,48.725,53.395,56.555,55.085,54.715,56.300,57.070,58.645,53.645,57.485,59.085,62.275,65.665,70.610,72.395,75.560,76.980,78.675,77.450,76.710
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,25/12/22,73.565,73.670,74.490,71.780,70.350,71.640,67.860,68.380,70.915,72.655,71.310,86.025,81.620,79.845,82.160,82.730,92.220,101.235,95.240,94.770,61.780,66.400,63.435,63.960,53.115,53.280,53.150,59.140,56.310,55.330,57.715,59.045,60.515,65.745,64.225,58.850,51.250,61.970,70.035,83.290,88.185,89.580,87.860,82.280,81.950,79.560,77.645,79.435
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,26/12/22,78.990,76.990,73.885,72.235,74.750,74.660,71.550,73.715,73.230,73.375,82.415,86.810,82.565,85.575,88.605,93.360,98.710,100.315,101.535,89.760,65.210,62.800,58.820,60.155,54.105,48.283,47.610,48.403,52.160,52.490,51.675,53.760,53.025,56.570,60.210,62.365,56.810,65.680,76.070,77.800,80.595,85.925,86.570,88.685,90.170,87.145,85.405,75.520
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,27/12/22,69.775,73.270,72.550,65.695,63.810,59.245,61.620,63.960,62.680,68.265,77.200,78.485,79.340,86.260,85.030,95.535,97.920,104.710,106.820,91.045,63.555,56.320,55.660,57.255,49.666,48.096,46.944,46.509,44.436,48.621,52.700,54.470,54.965,58.245,66.935,68.670,57.790,62.170,65.480,68.640,72.940,78.450,75.620,76.640,77.720,80.870,77.505,81.625
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,28/12/22,81.115,76.690,77.895,81.220,74.490,71.285,70.800,67.550,65.295,74.920,80.505,86.100,87.945,84.440,89.850,95.960,99.960,104.740,104.460,93.150,59.135,54.390,57.880,60.000,48.861,52.560,54.275,52.210,52.180,67.505,59.295,58.205,56.625,58.230,61.195,65.700,57.500,62.360,63.280,70.780,70.905,73.315,75.200,78.180,76.360,86.315,89.235,86.500
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,29/12/22,78.020,72.435,71.130,74.085,71.705,68.800,71.025,73.145,78.170,73.820,73.185,89.895,91.250,86.260,86.165,86.085,95.000,95.185,93.560,85.320,62.270,57.600,59.730,59.490,54.125,52.580,53.015,52.945,52.705,57.645,55.795,52.620,53.665,58.335,60.435,62.580,63.960,69.870,66.285,68.115,77.480,81.050,82.930,82.585,81.470,84.090,80.390,72.475
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,30/12/22,67.175,65.675,64.470,59.700,58.275,59.970,59.095,61.850,59.975,62.855,75.340,76.110,80.465,85.265,84.915,94.025,87.490,100.205,101.675,91.955,60.765,56.280,59.505,59.720,47.055,47.079,51.895,53.110,55.520,66.760,71.470,66.770,60.510,60.760,65.650,67.995,66.120,60.170,62.560,71.960,72.080,71.700,70.630,77.885,82.950,80.480,80.840,77.675
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,31/12/22,73.395,72.730,78.600,73.210,68.660,69.320,66.985,67.310,66.925,71.595,79.535,83.690,82.545,85.255,81.100,84.990,90.965,93.780,99.480,91.270,61.410,63.525,58.355,58.770,52.955,50.400,49.391,51.295,52.660,62.790,70.200,57.135,56.325,65.790,67.315,70.280,68.135,71.700,71.175,74.360,76.010,82.940,84.245,80.325,83.610,79.850,73.945,75.345
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,01/01/23,71.690,64.095,69.625,78.080,81.955,76.420,79.760,77.055,75.930,74.135,89.315,95.030,91.175,83.460,83.765,92.420,106.220,100.230,95.400,96.945,72.770,73.065,77.150,80.470,57.460,56.645,59.835,60.390,51.865,51.455,48.645,57.440,51.295,50.640,54.965,55.585,59.040,61.840,62.490,64.585,70.425,75.640,73.930,75.945,82.325,82.225,76.635,77.115
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,02/01/23,78.900,72.195,65.345,69.525,62.040,60.070,58.920,60.800,60.645,64.450,84.050,83.565,80.040,83.540,87.895,92.295,91.405,102.265,102.850,85.900,69.375,65.735,65.050,58.065,50.640,53.120,50.615,53.080,48.920,55.410,61.530,57.155,53.435,62.290,61.965,62.775,57.510,62.800,73.595,74.305,79.035,83.090,83.135,91.855,92.835,86.710,75.610,87.440
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,03/01/23,79.180,71.955,68.860,69.765,67.235,66.125,63.805,59.205,56.970,57.255,66.435,84.390,77.300,82.535,84.075,88.990,86.360,87.415,92.330,86.880,59.320,55.540,60.410,64.075,56.985,57.070,56.230,60.135,58.790,60.045,62.355,64.115,60.130,62.425,67.230,71.375,63.590,64.735,67.725,68.505,74.140,80.440,75.770,75.795,71.640,75.465,78.525,74.685
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,04/01/23,65.415,66.505,64.425,64.420,63.820,57.905,59.750,59.760,58.925,62.675,68.245,79.430,79.460,73.690,79.260,86.645,93.310,97.220,98.935,88.970,63.730,60.380,56.940,56.015,48.014,55.360,55.870,53.015,51.115,52.535,52.045,50.395,50.640,53.245,52.755,51.920,46.501,51.005,49.565,52.780,54.635,58.815,58.310,69.320,71.595,64.295,58.625,55.345
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,05/01/23,53.485,57.335,52.645,50.540,49.718,53.865,58.420,56.165,56.610,59.945,67.225,75.775,76.155,78.930,74.295,80.495,82.805,85.795,77.385,67.615,57.190,52.840,56.785,58.905,51.350,51.345,49.072,49.127,49.651,48.679,50.165,53.675,51.420,55.465,57.400,61.100,55.820,58.730,64.865,66.495,72.710,73.215,74.630,77.845,74.085,77.080,70.650,73.350
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,06/01/23,68.915,66.845,64.255,60.480,61.365,62.680,61.755,60.105,59.370,59.610,73.205,78.970,75.610,76.950,77.690,82.570,86.185,95.405,112.115,97.035,86.990,76.920,81.135,83.850,73.750,82.320,83.750,81.515,75.055,69.960,75.480,75.050,75.775,77.380,85.015,86.500,81.825,87.210,90.620,91.410,91.845,90.665,91.585,93.485,100.715,98.060,89.850,94.015
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,07/01/23,87.380,85.685,89.605,85.125,85.875,81.325,83.515,81.135,81.270,81.440,94.090,98.705,99.320,98.260,99.355,103.285,110.405,111.910,109.965,107.040,90.860,85.760,88.570,85.525,75.530,80.175,76.570,79.045,80.320,79.390,75.425,76.530,79.255,80.720,82.465,82.810,83.310,90.190,85.975,86.970,92.920,97.055,98.350,101.920,100.750,96.620,94.115,90.320
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,08/01/23,94.165,88.910,83.695,83.815,81.190,81.040,78.635,80.150,80.000,82.865,88.890,97.450,98.910,100.370,102.365,100.335,111.355,110.435,107.975,105.530,92.675,89.280,89.890,85.455,79.355,79.645,75.850,77.760,72.380,74.820,76.455,79.545,76.330,78.915,81.135,83.235,78.180,79.215,82.695,83.825,80.870,89.840,90.520,93.670,91.355,89.390,79.715,80.275
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,09/01/23,78.125,76.620,73.060,71.570,72.260,73.025,73.545,73.240,72.840,73.175,89.755,101.175,90.485,92.420,92.400,95.600,101.540,99.715,98.350,101.535,80.410,81.805,80.310,79.250,70.930,70.880,72.735,76.435,75.565,78.510,81.170,81.045,76.190,83.500,93.840,92.280,70.095,90.775,88.865,98.395,98.565,112.105,114.325,114.830,110.695,110.885,107.430,99.125
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,10/01/23,105.555,101.595,104.210,95.360,100.730,94.285,101.350,95.740,94.325,95.070,107.170,114.945,110.350,125.665,120.645,129.275,122.925,120.390,121.975,111.505,85.430,83.360,86.495,85.805,83.375,80.850,80.175,79.795,77.195,82.165,78.625,77.100,73.830,79.595,83.920,83.635,81.705,93.205,86.075,91.300,100.270,103.170,100.945,106.840,112.950,110.880,112.020,110.975
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,11/01/23,104.750,100.960,95.980,96.355,99.970,100.025,98.300,100.100,99.315,99.585,107.500,120.495,115.065,125.650,130.815,130.335,130.690,120.530,109.580,101.520,81.990,81.310,79.625,80.195,73.980,77.070,73.110,78.705,78.695,89.990,79.770,77.810,77.150,83.925,84.530,80.860,79.315,80.305,84.965,83.165,88.325,100.210,97.545,98.815,103.015,106.500,109.045,112.300
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,12/01/23,106.310,111.045,115.705,108.465,99.930,95.735,98.715,102.480,99.170,96.415,106.610,123.755,120.240,121.990,129.120,137.165,137.075,136.545,127.250,114.880,79.715,78.860,80.875,85.275,77.835,74.500,73.145,75.205,74.690,75.685,73.055,72.965,75.150,79.335,82.200,78.580,74.745,79.485,79.865,84.805,83.660,86.655,86.125,82.575,86.330,85.705,85.265,82.115
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,13/01/23,87.400,88.345,86.585,85.350,83.460,84.105,80.310,83.390,81.525,79.725,91.360,102.080,103.660,106.645,105.795,108.690,108.880,109.185,108.175,102.855,82.190,81.070,78.970,80.650,76.725,73.170,71.625,72.285,69.315,72.115,70.515,71.915,77.020,82.390,84.595,88.745,83.365,86.070,84.195,88.240,86.220,88.550,89.390,87.140,87.830,93.425,89.370,88.235
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,14/01/23,89.740,94.275,88.570,86.810,84.115,87.235,86.760,86.440,84.320,82.115,85.075,98.455,93.370,96.480,97.600,103.785,103.245,111.930,124.285,112.420,84.585,85.605,79.885,82.970,80.000,73.335,74.395,76.235,71.175,71.720,74.200,77.095,73.775,78.695,83.260,86.555,80.045,82.035,87.675,89.650,93.620,93.565,94.875,96.950,94.840,93.210,89.470,87.775
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,15/01/23,92.695,96.250,88.880,89.260,91.460,91.930,88.875,90.465,91.340,87.070,100.620,99.330,98.015,110.245,105.825,105.475,115.325,119.255,125.045,112.100,94.130,91.200,93.765,86.075,80.925,77.980,74.035,76.885,74.890,76.970,78.065,75.640,73.510,80.345,79.860,79.010,75.515,77.840,79.450,82.555,91.380,93.665,92.190,91.975,83.340,81.470,82.645,80.450
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,16/01/23,77.880,75.615,78.330,79.590,77.095,77.800,74.725,71.505,74.120,77.160,85.105,92.755,87.215,92.785,97.140,99.640,109.885,112.640,103.850,102.765,80.620,82.250,84.465,82.665,77.405,78.525,82.245,81.640,73.270,82.215,84.195,92.645,91.985,92.360,98.885,104.570,94.915,103.840,114.780,117.485,117.530,120.425,124.525,121.540,122.585,121.200,111.450,113.815
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,17/01/23,109.935,110.290,109.645,104.835,100.615,100.985,93.415,100.550,92.900,96.305,112.565,120.005,115.125,120.670,122.025,129.980,127.260,125.915,123.795,116.195,89.270,85.670,96.225,88.970,91.150,69.585,78.695,76.730,84.195,77.005,87.330,87.100,60.235,64.070,68.675,68.125,66.020,81.375,97.670,96.705,102.820,111.655,112.845,139.000,127.750,130.035,129.230,103.445
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,18/01/23,96.850,104.500,92.315,93.135,84.565,92.540,100.150,83.285,93.255,84.620,94.690,110.955,102.905,118.505,146.575,140.000,133.750,133.485,130.160,125.620,78.300,93.510,87.950,85.910,67.325,61.695,70.750,81.185,74.940,67.130,64.585,78.285,66.850,76.695,87.280,94.435,90.055,104.105,102.950,106.245,102.330,98.620,100.165,110.810,108.825,115.595,106.185,110.410
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,19/01/23,106.235,103.040,98.220,96.480,97.305,96.180,96.085,91.960,94.745,95.310,98.610,118.335,114.740,115.820,129.590,143.390,132.860,125.715,125.700,105.145,68.100,75.085,77.060,68.725,58.260,60.960,71.605,66.780,60.990,65.615,86.930,93.100,72.040,68.700,69.885,76.715,68.380,83.985,88.015,91.475,105.665,104.580,109.825,116.555,104.700,117.330,105.650,101.850
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,20/01/23,111.085,101.275,100.510,90.960,87.950,88.365,82.730,81.320,82.960,84.595,100.635,100.345,94.025,95.660,101.515,122.460,124.270,122.050,122.165,103.800,69.645,71.140,69.250,62.360,58.175,61.510,63.530,61.145,56.675,63.685,88.525,83.755,63.620,75.065,82.085,81.115,64.650,75.905,79.290,83.770,84.700,96.080,96.480,98.030,97.005,95.690,95.220,95.395
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,21/01/23,93.360,87.980,88.315,89.280,92.710,90.195,89.135,82.580,87.830,85.235,90.240,96.615,101.680,98.090,95.610,114.130,117.195,109.035,112.575,108.310,77.420,77.395,76.545,71.945,62.985,61.520,64.160,65.255,62.035,65.205,64.665,79.475,66.120,67.315,76.715,93.970,91.055,83.405,89.990,96.395,100.295,118.515,118.695,124.495,139.175,126.930,117.560,112.735
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,22/01/23,104.815,109.645,110.270,106.190,105.915,106.000,103.100,100.420,101.015,103.390,110.240,116.190,115.280,121.120,121.000,124.625,131.080,128.920,136.385,128.110,111.225,117.830,105.165,85.605,70.355,73.965,67.330,70.950,62.410,62.015,66.190,69.455,65.270,70.065,73.610,79.455,68.980,87.405,93.360,86.525,90.515,98.600,100.525,105.420,105.625,106.850,107.045,100.045
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,23/01/23,89.495,89.470,86.455,85.560,85.440,79.300,83.320,86.795,81.320,90.965,95.520,94.880,94.470,105.395,119.280,114.235,122.475,121.935,120.040,110.275,75.780,75.005,74.415,96.760,68.520,70.925,69.780,67.595,61.830,63.455,62.815,65.350,62.020,75.350,91.015,91.530,70.645,81.505,85.775,87.700,98.745,101.450,104.660,106.765,106.405,108.275,105.250,99.445
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,24/01/23,90.925,89.470,79.900,84.100,84.155,75.790,68.925,73.855,76.940,74.475,87.215,83.050,92.180,104.200,106.580,114.160,109.940,99.445,108.305,100.000,66.500,71.830,67.620,70.430,63.810,64.335,65.405,69.795,65.290,67.830,67.110,70.880,68.335,79.105,84.175,83.680,81.450,80.625,93.700,103.470,102.045,102.590,114.940,110.695,112.635,115.480,112.615,109.160
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,25/01/23,111.575,105.985,102.600,104.155,96.835,100.290,94.455,93.385,93.905,92.540,105.290,111.995,109.825,119.645,133.715,147.460,143.690,147.490,139.270,112.140,79.200,84.525,80.235,73.340,67.000,77.165,75.935,74.080,64.810,69.165,67.095,67.860,68.350,78.925,85.585,85.000,81.860,92.005,101.835,101.510,104.455,104.380,103.875,105.905,109.865,100.525,98.755,95.820
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,26/01/23,93.710,96.560,88.610,94.880,96.205,88.605,87.330,85.065,86.825,87.100,94.285,108.250,100.800,109.010,118.040,127.580,133.035,124.255,118.470,106.100,66.255,67.725,66.880,63.575,64.310,67.500,63.730,67.800,63.485,70.360,91.235,72.555,62.865,65.700,82.160,96.960,81.525,67.890,74.610,76.170,77.520,84.585,83.785,87.670,88.010,91.745,91.105,92.165
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,27/01/23,83.885,81.305,75.925,74.825,82.470,75.555,76.080,70.540,68.870,75.860,85.665,90.325,93.430,95.080,100.620,106.470,112.915,103.725,97.075,93.810,63.030,61.175,59.945,61.650,52.730,54.570,58.325,54.810,54.125,78.215,87.295,63.995,57.965,72.310,84.480,78.830,71.365,74.530,81.145,88.525,85.355,83.080,90.210,92.195,90.175,93.090,103.915,90.465
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,28/01/23,99.455,93.975,89.625,94.080,77.710,72.575,76.165,70.985,73.245,70.945,76.545,91.200,88.850,86.555,88.715,95.240,100.005,109.485,104.505,97.935,69.760,69.280,69.350,63.860,60.335,54.855,58.260,55.375,55.965,56.170,61.465,61.895,61.655,98.530,102.420,76.120,69.310,76.790,80.905,85.995,86.085,97.415,112.760,110.210,107.505,96.700,94.995,96.755
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,29/01/23,95.005,91.920,83.205,85.595,87.735,79.995,76.960,81.670,80.230,76.910,87.870,99.290,96.990,100.440,93.845,95.260,99.575,109.880,113.810,102.905,66.925,65.190,62.385,65.300,52.200,54.925,56.535,58.325,52.725,52.365,62.345,54.480,47.943,54.995,58.320,59.200,54.715,54.105,58.420,59.130,62.685,69.385,69.440,72.930,70.545,74.620,65.285,64.900
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,30/01/23,66.805,66.955,63.675,65.395,58.955,62.530,61.070,59.600,54.810,67.940,73.585,74.935,73.290,77.150,79.130,77.115,86.660,83.575,79.190,75.170,52.920,53.555,58.005,58.960,53.725,55.655,64.165,66.130,56.910,58.005,58.175,57.645,53.390,62.770,65.315,63.435,60.485,62.905,73.010,81.730,78.240,89.840,91.310,91.450,91.635,88.905,85.765,87.105
