Meter Sequential - Variable Length - CSV kWh - Electricity
Report Date,08/06/2023 00:00
Report Run Date,08/06/2023 09:05
Company Name,GS - Opco Angel 1 Limited
Reporting Set,HH 1200010232050 - K19TB01223
Meters in Reporting Set,1

Company Name,Site Name,Online Meter Name,MPAN,Meter ID,Type,Est,Date,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,00:00,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,24/11/2022,74.49,71.165,69.195,68.845,62.255,58.205,55.625,57.86,57.5,61.635,74.625,74.165,68.785,79.885,89.505,97.935,100.815,95.575,79.135,72.5,60.075,63.9,59.635,53.1,54.305,52.465,55.105,55.775,57.23,61.92,69.12,67.775,61.23,66.335,72.225,67.645,61.44,65.89,69.03,73.805,75.81,75.78,77.125,84.525,89.215,84.7,77.38,80.675,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,25/11/2022,80.215,78.4,72.725,69.26,70.35,68.91,69.585,74.01,71.195,75.5,83.61,91.015,84.105,90.775,89.235,89.585,93.78,95.825,96.305,80.3,54.745,52.97,51.495,55.885,51.29,47.229,47.239,45.997,47.738,54.665,68.445,69.38,62.415,67.615,74.975,74.265,60.365,63.43,69.25,70.655,74.355,77.305,83.605,85.785,85.495,93.92,91.375,97.365,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,26/11/2022,94.415,93.57,92.665,86.845,80.285,80.94,78.925,79.805,80.07,82.345,90.455,98.23,97.615,93.81,90.875,91.995,95.475,103,110.065,100.155,70.005,69.43,66.345,67.995,55.705,54.84,51,54.12,55.535,59.455,62.4,63.475,61.06,64.045,66.19,66.835,62.93,70.56,68.625,73.795,77.155,74.45,75.825,80.695,88.29,84.375,84.69,87.29,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,27/11/2022,82.03,77.26,76.865,75.35,66.805,60.9,61.95,65.91,65.96,65.505,79.02,81.32,74.23,75.67,81.195,87.335,87.905,93.665,99.53,97.005,67.25,70.06,64.305,61.03,54.665,46.859,49.703,52.04,47.493,50.985,54.72,58.195,55.305,55.68,57.94,60.89,57.72,60.415,59.48,61,59.795,59.495,64.86,68.93,68.465,63.215,65.02,61.425,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,28/11/2022,61.79,61.945,59.29,59.885,60.195,56.72,51.99,50.235,52.39,61.645,65.03,58.53,60.23,61.815,68.5,76.565,83.805,84.815,83.815,70.765,50.5,52.38,49.941,49.447,45.587,48.64,43.821,42.739,61.935,63.345,64.47,63.59,59.355,56.63,61.02,62.96,60.255,61.07,61.43,66.375,68.585,77.145,76.445,74.65,73.41,64.59,62.205,63.985,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,29/11/2022,57.73,58.92,56.245,60.505,56.455,56.76,58.65,56.44,57.175,58.245,62.95,73.245,75.03,81.49,86.79,98.215,97.42,92.45,87.69,79.085,59.77,62.39,58.615,59.43,55.635,60.525,59.655,61.435,57.855,61.21,61.05,66.255,60.05,61.165,66.61,65.695,60.385,66.085,68.07,69.64,68.87,73.095,77.265,76.81,75.185,76.025,70.31,69.2,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,30/11/2022,63.985,63.84,67.685,63.645,60.435,56.14,53.15,60.825,58.37,60.395,62.89,78.605,69.05,80.145,87.87,102.135,97.22,93.76,94.645,76.73,54.515,53.235,54.845,58.1,52.71,50.19,51.225,50.095,50.5,59.795,55.9,73.9,66.625,65.88,65.35,68.52,64.135,65.415,70.77,74.48,74.295,74.455,76.435,81.335,78.3,74.51,67.755,69.18,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,01/12/2022,69.81,66.995,61.705,58.24,57.175,51.43,51.235,54.515,50.68,51.06,61.185,78.43,71.97,78.17,87.685,94.715,100.7,96.95,88.555,80.365,61.52,61.57,62.99,61.59,58.22,52.845,56.76,56.985,57.65,59.08,61.66,66.055,67.98,74.955,72.455,78.26,73.785,74.2,75.22,76.16,76.94,82.71,83.135,86.86,81.395,79.865,74.04,76.085,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,02/12/2022,74.805,79.265,74.63,78.225,69.11,71.415,67.725,67.015,61.305,69.62,77.81,86.895,81.895,85.42,96.045,104.58,106.755,100.35,96.245,80.74,62.24,58.77,63.815,62.375,56.37,56.86,58.5,59.02,54.78,59.795,64.87,68.85,69.73,78.725,79.79,81.37,72.485,75.88,88.12,86.94,95.94,92.39,88.53,81.965,76.755,74.58,79.655,72.185,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,03/12/2022,74.395,72.38,73.385,67.635,63.84,65.805,61.73,64.215,62.165,63.03,73.385,74.65,83.285,80.53,79.99,94.405,101.76,111.98,106.495,96,66.885,64.935,65.895,67.635,59.245,60.43,63.15,62.7,63.605,74.82,87.815,81.64,68.48,74.64,76.125,76.975,67.44,73.105,79.75,80.06,83.02,82.935,88.79,93.03,89.135,82.2,80.925,77.09,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,04/12/2022,84.37,82.97,81.01,82.055,73.2,73.35,75.99,71.6,67.6,66.895,83.54,84.415,92.68,93.83,86.58,91.82,99.025,108.62,111.94,106.265,79.595,77.605,74.195,66.23,64.26,62.045,57.29,59.865,56.43,60.05,64.385,64.975,69.38,70.735,68.445,74.14,63.505,73.03,82.05,84.935,90.965,147.435,141.13,135.45,132.77,121.42,121.44,119.295,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,05/12/2022,112.045,116.315,109.295,94.245,89.165,87.79,90.425,91.96,87.455,86.525,115.935,111.3,107.925,120.075,113.98,112,120.51,123.305,123.51,106.3,65.165,65.335,64.15,64.72,56.51,53.075,53.165,58.05,62.075,69.795,74.475,77.785,65.32,66.925,70.73,72.165,73.255,80.975,82.855,89.74,89.175,93.12,86.695,93.505,87.285,86.545,78.665,79.815,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,06/12/2022,76.965,70.875,74.85,79.26,83.455,82.815,80.49,80.785,81.43,74.995,90.365,96.22,97.75,104.32,103.78,115.785,114.095,112.075,106.63,93.505,68.13,66.075,62.135,66.515,60.47,60.585,65.595,63.605,63.335,67.75,61.49,63.165,62.535,65.155,67.73,68.57,67.025,73.16,75.185,83.165,80.08,77.83,77.655,85.74,81.985,83.595,83.525,83.15,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,07/12/2022,81.5,79.28,74.715,79.77,70.95,69.575,71.255,72.145,72.445,72.28,78.645,87.755,91.745,90.73,102.865,112.77,119.445,107.36,108.015,100.36,65.985,66.805,68.41,66.695,65.095,67.175,65.505,64.065,57.35,66.355,67.185,70.08,62.19,64.93,77.04,76.295,66.68,74.53,84.18,83.235,88.605,97.12,84.56,87.005,86.82,88.125,94.245,98.17,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,08/12/2022,95.715,96.905,88.415,87.015,86.91,88.81,80.585,81.665,78.645,77.85,84.39,99.165,100.77,103.955,104.76,124.2,126.885,118.73,111.345,103.27,69.985,77.78,76.005,71.89,66.865,72.16,74.475,72.625,59.94,63.42,72.63,77.04,67.955,71.635,78.59,85.795,73.42,80.615,91.605,98.375,103.41,127.77,147.985,141.635,149.405,140.305,152.47,136.085,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,09/12/2022,125.855,125.09,132.23,130.585,125.215,119.49,121.85,117.58,117.105,118.31,132.795,124.735,125.315,122.835,126.695,138.37,155.035,154.185,152.425,139.755,78.385,77.65,81.345,74.485,67.225,68.675,75.725,75.285,72.96,81.88,81.27,80.235,73.88,84.605,85.855,87.315,73.455,77.745,81.18,82.895,91.04,96.52,93.11,95.16,100.17,107.975,104.205,112.505,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,10/12/2022,115.68,105.365,106.74,105.96,98.18,106.125,97.31,96.585,97.86,93.71,99.065,108.765,112.05,106.98,109.235,124.79,135.83,131.87,141.26,127.22,85.81,81.92,83.78,80.275,67.53,67.845,66.73,71.62,64.51,71.77,70.45,78.99,74.875,79.37,134.765,126.445,73.115,83.34,94.035,100.68,115.365,103.4,101.9,112.165,111.685,116.405,123.515,122.68,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,11/12/2022,129.325,118.43,112.085,115.755,107.28,104.69,101.765,97.885,103.575,95.855,114.275,124.815,112.165,120.215,125.465,125.735,145.31,147.885,145.725,135.305,87.49,92.755,96.195,90.665,75.485,71.99,75.11,75.115,69.775,76.59,82.135,79.545,74.58,90.565,93.64,90.62,76.54,94.48,104.76,111.55,107.445,102.59,107.15,103.975,99.1,110.245,101.275,108.165,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,12/12/2022,99.59,104.41,106.205,102.385,94.995,95.965,94.195,86.26,90.665,90.475,103.245,102.675,98.72,102.585,106.03,119.88,118.85,119.345,124.58,112.875,79.465,80.225,82.695,72.14,66.425,76.59,71.615,71.15,61.68,69.66,76.895,84.42,76.68,80.885,89.315,85.46,82.53,91.86,95.82,99.085,102.955,108.295,109.9,107.125,105.445,108.545,115.72,106.16,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,13/12/2022,105.29,108.23,108.135,103.26,96.845,100.52,102.975,95.865,99.24,98.165,108.505,116.85,110.795,124.285,121.225,121.31,126.635,120.255,121.755,103.41,67.63,68.74,72.3,77.76,62.695,66.54,69.71,64.21,56.055,70.56,75.905,76.285,65.415,81.26,84.295,86.975,78.325,93.075,91.335,99.025,108.595,103.69,106.765,117.105,115.255,110.315,110.5,104.75,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,14/12/2022,98.695,98.55,97.075,102.17,95.655,93.415,96.775,93.005,92.05,99.245,95.17,107.665,106.575,107.52,119.665,124.955,124.44,123.725,121.805,104.655,70.18,76.335,82.495,83.17,63.14,61.445,65.295,70.835,62.72,62.58,74.175,71.905,71.95,77.15,82.45,83.395,74.15,85.82,91.015,93.98,89.38,99.005,102.525,102.605,103.425,104.48,105.76,113.63,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,15/12/2022,103.63,108.035,107.26,106.35,110.53,100.365,99.005,103.6,93.455,105.6,105.105,118.155,120.8,117.49,128.77,136.215,136.695,142.72,136.19,122.795,77.825,85.25,94.91,93.935,72.425,72.945,83.045,77.32,68.595,76.89,83.405,90.76,75.575,89.445,99.815,95.675,77.61,94.87,96.38,103.995,116.635,119.485,116.135,116.455,111.335,117.845,110.955,109.995,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,16/12/2022,111.315,104.565,99.835,106.79,100.33,108.035,103.185,94,103.085,98.855,105.89,124.26,109.86,120.525,120.255,119.95,130.675,126.995,124.595,111.565,79.295,80.65,84.435,83.085,66.29,67.045,68.885,65.06,69.705,78.08,87.64,100.045,90.61,99.18,116.82,117.555,76.085,82.615,89.795,98.26,106.29,112.615,105.405,107.345,106.4,102.825,100.88,99.405,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,17/12/2022,94.53,98.5,100.34,107.935,116.105,111.29,115.44,109.005,103.015,111.405,118.37,125.165,115.605,116.645,130.33,126.665,140.105,137.56,132.465,122.5,84.54,89.69,83.84,77.05,66.35,69.58,67.99,69.275,64.135,73.37,80.875,81.38,72.45,84.86,98.47,96.175,72.46,91.78,139.195,148.97,146.945,156.32,147.865,140.42,149.84,150.88,140.97,138.28,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,18/12/2022,125.64,126.325,132.76,127.685,125.76,116.88,120.8,118.47,116.5,117.245,130.165,128.275,133.145,127.885,132.585,136.7,137.46,148.105,159.775,142.495,90.705,94.09,94.83,83.56,59.175,59.705,66.965,66.93,68.695,75.05,79.74,79.985,76.725,85.535,84.61,84.85,79.385,81.19,81.695,91.93,97.51,95.565,97.365,99.61,101.355,96.19,91.485,83.735,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,19/12/2022,87.285,87.135,80.89,75.795,65.98,70.765,68,66.97,66.505,67.355,70.78,90.105,85.035,94.605,92.16,97.495,103.015,105.485,110.875,100.77,58.8,59.75,63.84,61.455,48.047,52.95,50.735,52.045,52.27,56.565,58.49,54.18,53.215,58.77,69.19,66.565,54.67,64.91,74.135,75.56,74.87,86.95,93.03,91.435,91.885,82.035,89.28,93.09,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,20/12/2022,81.52,79.055,78.585,78.975,79.315,82.38,77.735,81.075,77.495,71.545,82.365,85.59,85.255,89.6,92.585,96.215,94.45,100.795,101.785,91.395,56.04,58.355,58.355,53.685,51.45,46.03,47.757,45.338,46.624,51.2,55.715,57.04,52.86,56.505,62.895,60.815,55.275,60.27,62.41,65.575,63.695,65.885,68.045,72.045,75.49,74.835,77.345,74.57,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,21/12/2022,69.18,64.675,66.925,65.185,69.095,63.375,65.305,63.865,68,64.485,76.86,76.98,78.635,80.98,90.675,100.925,102.605,107.01,109.88,95.945,63.595,61.64,58.195,53.87,49.517,49.735,54.315,52.225,49.658,48.884,53.11,56.52,49.999,54.4,58.205,58.67,52.69,58.515,60.755,67.285,69.89,68.575,71.94,77.01,79.4,78.495,72.14,75.165,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,22/12/2022,69.35,62.975,59.155,60.425,61.695,62.59,62.185,60.96,59.145,57.525,70.84,78.51,75.02,75.79,82.52,88.815,92.19,94.39,97.65,86.79,58.675,61.325,58.895,58.22,48.027,48.256,48.224,46.97,53.395,57.06,57.615,54.27,51.65,57.02,58.69,59.49,53.67,64.045,64.355,68.565,72.655,82.78,79.15,71.225,71.21,70.365,64.655,68.505,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,23/12/2022,66.935,61.325,59.815,56.035,57.68,60.86,61.865,62.4,65.54,65.305,71.73,79.79,75.48,77.3,83.095,83.995,93.935,89.63,88.43,86.455,62.48,59.995,61.615,59.47,49.955,47.168,52.33,46.237,49.709,54.24,52.005,56.05,53.27,53.97,60.82,61.06,51.17,54.365,61.055,63.84,66.14,68.965,70.05,75.54,72.125,70.62,68.765,74.045,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,24/12/2022,74.085,77.79,77.415,73.23,67.105,67.32,62.26,64.43,62.625,56.47,63.34,80.495,79.58,85.11,82.74,89.76,96.245,100.435,98.7,85.97,59.075,56.825,53.28,56.67,50.56,51.355,50.545,50.505,48.725,53.395,56.555,55.085,54.715,56.3,57.07,58.645,53.645,57.485,59.085,62.275,65.665,70.61,72.395,75.56,76.98,78.675,77.45,76.71,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,25/12/2022,73.565,73.67,74.49,71.78,70.35,71.64,67.86,68.38,70.915,72.655,71.31,86.025,81.62,79.845,82.16,82.73,92.22,101.235,95.24,94.77,61.78,66.4,63.435,63.96,53.115,53.28,53.15,59.14,56.31,55.33,57.715,59.045,60.515,65.745,64.225,58.85,51.25,61.97,70.035,83.29,88.185,89.58,87.86,82.28,81.95,79.56,77.645,79.435,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,26/12/2022,78.99,76.99,73.885,72.235,74.75,74.66,71.55,73.715,73.23,73.375,82.415,86.81,82.565,85.575,88.605,93.36,98.71,100.315,101.535,89.76,65.21,62.8,58.82,60.155,54.105,48.283,47.61,48.403,52.16,52.49,51.675,53.76,53.025,56.57,60.21,62.365,56.81,65.68,76.07,77.8,80.595,85.925,86.57,88.685,90.17,87.145,85.405,75.52,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,27/12/2022,69.775,73.27,72.55,65.695,63.81,59.245,61.62,63.96,62.68,68.265,77.2,78.485,79.34,86.26,85.03,95.535,97.92,104.71,106.82,91.045,63.555,56.32,55.66,57.255,49.666,48.096,46.944,46.509,44.436,48.621,52.7,54.47,54.965,58.245,66.935,68.67,57.79,62.17,65.48,68.64,72.94,78.45,75.62,76.64,77.72,80.87,77.505,81.625,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,28/12/2022,81.115,76.69,77.895,81.22,74.49,71.285,70.8,67.55,65.295,74.92,80.505,86.1,87.945,84.44,89.85,95.96,99.96,104.74,104.46,93.15,59.135,54.39,57.88,60,48.861,52.56,54.275,52.21,52.18,67.505,59.295,58.205,56.625,58.23,61.195,65.7,57.5,62.36,63.28,70.78,70.905,73.315,75.2,78.18,76.36,86.315,89.235,86.5,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,29/12/2022,78.02,72.435,71.13,74.085,71.705,68.8,71.025,73.145,78.17,73.82,73.185,89.895,91.25,86.26,86.165,86.085,95,95.185,93.56,85.32,62.27,57.6,59.73,59.49,54.125,52.58,53.015,52.945,52.705,57.645,55.795,52.62,53.665,58.335,60.435,62.58,63.96,69.87,66.285,68.115,77.48,81.05,82.93,82.585,81.47,84.09,80.39,72.475,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,30/12/2022,67.175,65.675,64.47,59.7,58.275,59.97,59.095,61.85,59.975,62.855,75.34,76.11,80.465,85.265,84.915,94.025,87.49,100.205,101.675,91.955,60.765,56.28,59.505,59.72,47.055,47.079,51.895,53.11,55.52,66.76,71.47,66.77,60.51,60.76,65.65,67.995,66.12,60.17,62.56,71.96,72.08,71.7,70.63,77.885,82.95,80.48,80.84,77.675,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,31/12/2022,73.395,72.73,78.6,73.21,68.66,69.32,66.985,67.31,66.925,71.595,79.535,83.69,82.545,85.255,81.1,84.99,90.965,93.78,99.48,91.27,61.41,63.525,58.355,58.77,52.955,50.4,49.391,51.295,52.66,62.79,70.2,57.135,56.325,65.79,67.315,70.28,68.135,71.7,71.175,74.36,76.01,82.94,84.245,80.325,83.61,79.85,73.945,75.345,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,01/01/2023,71.69,64.095,69.625,78.08,81.955,76.42,79.76,77.055,75.93,74.135,89.315,95.03,91.175,83.46,83.765,92.42,106.22,100.23,95.4,96.945,72.77,73.065,77.15,80.47,57.46,56.645,59.835,60.39,51.865,51.455,48.645,57.44,51.295,50.64,54.965,55.585,59.04,61.84,62.49,64.585,70.425,75.64,73.93,75.945,82.325,82.225,76.635,77.115,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,02/01/2023,78.9,72.195,65.345,69.525,62.04,60.07,58.92,60.8,60.645,64.45,84.05,83.565,80.04,83.54,87.895,92.295,91.405,102.265,102.85,85.9,69.375,65.735,65.05,58.065,50.64,53.12,50.615,53.08,48.92,55.41,61.53,57.155,53.435,62.29,61.965,62.775,57.51,62.8,73.595,74.305,79.035,83.09,83.135,91.855,92.835,86.71,75.61,87.44,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,03/01/2023,79.18,71.955,68.86,69.765,67.235,66.125,63.805,59.205,56.97,57.255,66.435,84.39,77.3,82.535,84.075,88.99,86.36,87.415,92.33,86.88,59.32,55.54,60.41,64.075,56.985,57.07,56.23,60.135,58.79,60.045,62.355,64.115,60.13,62.425,67.23,71.375,63.59,64.735,67.725,68.505,74.14,80.44,75.77,75.795,71.64,75.465,78.525,74.685,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,04/01/2023,65.415,66.505,64.425,64.42,63.82,57.905,59.75,59.76,58.925,62.675,68.245,79.43,79.46,73.69,79.26,86.645,93.31,97.22,98.935,88.97,63.73,60.38,56.94,56.015,48.014,55.36,55.87,53.015,51.115,52.535,52.045,50.395,50.64,53.245,52.755,51.92,46.501,51.005,49.565,52.78,54.635,58.815,58.31,69.32,71.595,64.295,58.625,55.345,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,05/01/2023,53.485,57.335,52.645,50.54,49.718,53.865,58.42,56.165,56.61,59.945,67.225,75.775,76.155,78.93,74.295,80.495,82.805,85.795,77.385,67.615,57.19,52.84,56.785,58.905,51.35,51.345,49.072,49.127,49.651,48.679,50.165,53.675,51.42,55.465,57.4,61.1,55.82,58.73,64.865,66.495,72.71,73.215,74.63,77.845,74.085,77.08,70.65,73.35,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,06/01/2023,68.915,66.845,64.255,60.48,61.365,62.68,61.755,60.105,59.37,59.61,73.205,78.97,75.61,76.95,77.69,82.57,86.185,95.405,112.115,97.035,86.99,76.92,81.135,83.85,73.75,82.32,83.75,81.515,75.055,69.96,75.48,75.05,75.775,77.38,85.015,86.5,81.825,87.21,90.62,91.41,91.845,90.665,91.585,93.485,100.715,98.06,89.85,94.015,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,07/01/2023,87.38,85.685,89.605,85.125,85.875,81.325,83.515,81.135,81.27,81.44,94.09,98.705,99.32,98.26,99.355,103.285,110.405,111.91,109.965,107.04,90.86,85.76,88.57,85.525,75.53,80.175,76.57,79.045,80.32,79.39,75.425,76.53,79.255,80.72,82.465,82.81,83.31,90.19,85.975,86.97,92.92,97.055,98.35,101.92,100.75,96.62,94.115,90.32,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,08/01/2023,94.165,88.91,83.695,83.815,81.19,81.04,78.635,80.15,80,82.865,88.89,97.45,98.91,100.37,102.365,100.335,111.355,110.435,107.975,105.53,92.675,89.28,89.89,85.455,79.355,79.645,75.85,77.76,72.38,74.82,76.455,79.545,76.33,78.915,81.135,83.235,78.18,79.215,82.695,83.825,80.87,89.84,90.52,93.67,91.355,89.39,79.715,80.275,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,09/01/2023,78.125,76.62,73.06,71.57,72.26,73.025,73.545,73.24,72.84,73.175,89.755,101.175,90.485,92.42,92.4,95.6,101.54,99.715,98.35,101.535,80.41,81.805,80.31,79.25,70.93,70.88,72.735,76.435,75.565,78.51,81.17,81.045,76.19,83.5,93.84,92.28,70.095,90.775,88.865,98.395,98.565,112.105,114.325,114.83,110.695,110.885,107.43,99.125,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,10/01/2023,105.555,101.595,104.21,95.36,100.73,94.285,101.35,95.74,94.325,95.07,107.17,114.945,110.35,125.665,120.645,129.275,122.925,120.39,121.975,111.505,85.43,83.36,86.495,85.805,83.375,80.85,80.175,79.795,77.195,82.165,78.625,77.1,73.83,79.595,83.92,83.635,81.705,93.205,86.075,91.3,100.27,103.17,100.945,106.84,112.95,110.88,112.02,110.975,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,11/01/2023,104.75,100.96,95.98,96.355,99.97,100.025,98.3,100.1,99.315,99.585,107.5,120.495,115.065,125.65,130.815,130.335,130.69,120.53,109.58,101.52,81.99,81.31,79.625,80.195,73.98,77.07,73.11,78.705,78.695,89.99,79.77,77.81,77.15,83.925,84.53,80.86,79.315,80.305,84.965,83.165,88.325,100.21,97.545,98.815,103.015,106.5,109.045,112.3,,
